ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"BRAND-105925","(贈品) 韓國 Cocod'or 衣物柔順除臭空間香氛噴霧 500ml - 雨中玫瑰 Rain Rose","Hello Bear","Cocod'or",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105924","(贈品) 韓國 CU G-Dragon限量白葡萄檸檬Highball 500ml (ALC.4.5%)","Hello Bear","CU",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105929","(贈品) 韓國 Jmella 法國香水保濕沐浴露 1000ml  No.04 Queen 5（Chanel No.5）","Hello Bear","Jmella",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105931","(贈品) 韓國 Jmella 法國香水保濕沐浴露 1000ml  No.05 Sparkling Rose（Goutal Rose Pompon）","Hello Bear","Jmella",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105927","(贈品) 韓國 Jmella 法國香水保濕沐浴露 1000ml No.01 Blooming Peony（Dior Blooming Bouquet）","Hello Bear","Jmella",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LAB-106649","(贈品) 韓國 Labo H 改善脫髮頭皮強化洗髮水 112ml","Hello Bear","Labo H",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"8809803541183",0.0000,0.0000,KT,CJ OLIVE YOUNG Corporation,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956007_S_LAB-106649","","","","","","","","","","HKTV PC & Beauty 24%","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105936","(贈品) 韓國 Lindsay AC Control 大容量控油去痘保濕安瓶精華水 500ml","Hello Bear","Lindsay",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105935","(贈品) 韓國 Lindsay Moisture 大容量深層補水保濕安瓶精華水 500ml","Hello Bear","Lindsay",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105937","(贈品) 韓國 Lindsay Revitalizing 大容量營養彈力亮肌安瓶精華水 500ml","Hello Bear","Lindsay",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-106027","(贈品) 韓國 Lindsay 美容院專用杯裝軟膜面膜粉 28g (款式隨機)","Hello Bear","Lindsay",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-106028","(贈品) 韓國 Lovey Dovey 抗菌除皺衣物芳香噴霧 200ml (香味隨機)","Hello Bear","Lovey Dovey",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10012480","（贈品）日本 JUJY 紓緩保濕蘆薈凝膠 120g","Beauty","JUJY",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4582545360222",0.0000,0.0000,KT,ThinkBusiness Brand Service Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10014567","（贈品）日本Jujy 24k 煥顏緊緻射頻機 配件 修護凝膠","Homey","JUJY",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,ThinkBusiness Brand Service Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-105938","(贈品)韓國 Torriden 低分子透明質酸補濕爽膚棉 10片","Hello Bear","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"DTE-110296","(配件) DTEX 智能三合一抽濕機 - 濾網 (一套3件)","Electronic","DTEX",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Design Chicken,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,60.0000,Item,,,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"YOH-109878","(配件) 日本 Yohome 4D全方位淨化直流伸縮循環扇 - 遙控","Hello Bear","Yohome",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,ThinkBusiness Brand Service Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,29.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107547","(限量搶購) 台灣 Dr. Save Tre 抽充兩用插電版真空機 (香港行貨一年保養)","Hello Bear","Dr. Save",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","台灣","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107545","(限量搶購) 日本 Rohto 樂敦 曼秀雷敦 頭皮濕疹洗頭水 - 清爽型 200ml","Hello Bear","Rohto 樂敦",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107548","(限量搶購) 日本 Salonia 直髮造型夾 24mm (顏色隨機)","Hello Bear","Salonia",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107543","(限量搶購) 韓國 IONPOLIS 雙濾芯除氯加壓節水花灑頭套裝 - Double Filtered Shower Head (附濾芯一套) (新舊包裝隨機)","Hello Bear"," IONPOLIS",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107541","(限量搶購) 韓國 Numbuz:n No.3 水光收毛孔面膜 4片","Hello Bear"," NUMBUZ:N",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107546","(限量搶購) 韓國 PLU 自然香氛沐浴露 1L (香味隨機)","Hello Bear","PLU",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BRAND-107542","(限量搶購) 韓國 Sungboon Editor 綠蕃茄毛孔緊緻安瓶精華 30ml","Hello Bear","Sungboon Editor",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","韓國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SNR-112502","(預訂) Escura SnapRoll 鑰匙圈數位相機盲盒 (隨機款式)","Hello Bear","SnapRoll",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Genuine Distribution,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,295.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T01-000417a","*","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"T01-000417a",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T01-000417a","","","T01","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4326762437929732",".","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,,,,"Other Product Info.","","","","","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10010710","[節日限定] Compeed 防刮腳護腳優惠套裝","Personal Care","Compeed",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,EUROBRANDS GROUP,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,123.6000,Set,,_1_: Sales of product income,,,"Other Product Info.","H0956009_S_LT10010710","","","","","","","","","","","","","","","","","","","Sante","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10010712","[節日限定] LABO 零負擔防曬精華套裝","Personal Care","Zoe",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,EUROBRANDS GROUP,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,204.8000,Set,,_1_: Sales of product income,,,"Other Product Info.","H0956009_S_LT10010712","","","","","","","","","","","","","","","","","","","Sante","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10014008","[節日限定] RemescarⓇ[升級版]即效亮眼緊緻眼霜 8ml [2 分鐘袪眼袋] x 2件","Personal Care","Remescar",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"5425012533523A",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,302.5000,x2,,_1_: Sales of product income,,,"Other Product Info.","H0956009_S_LT10014008","","","","","","","","","","","","","","","","","","","Sante","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10010711","[節日限定] RemescarⓇ即效魅亮眼霜 8ml 2件套裝 [2 分鐘袪眼袋]","Personal Care","Remescar",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,EUROBRANDS GROUP,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,299.0000,Set,,_1_: Sales of product income,,,"Other Product Info.","H0956009_S_LT10010711","","","","","","","","","","","","","","","","","","","Sante","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10013829","《香港人有幾明白呢30件事》掛布","Homey","BAD Ltd.",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.4084,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10002095","「湖池屋」30週年限定口味 蝦味粟米條 70g","Yummy","Koikeya ",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,ASOS,"","",0.0000000,18.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,100.0000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","日本","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10005392","「湖池屋」30週年限定口味 蝦味粟米條 70g x 2","Yummy","Koikeya ",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,LeTech Enterprise Development Limited,"","",0.0000000,18.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,15.6000,x 2,,,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","日本","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T05-000439","【 20pcs/包】一次性抽取式抹布（灰色） 厨房清潔抹布 易衝洗 百潔布 吸水布 家用抹布","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6974332512521",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.8001,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T05-000439","","","T05","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T05-000365","【 20pcs/盒】一次性抽取式抹布 厨房清潔抹布 易衝洗 百潔布 吸水布 家用抹布加厚材質，可重複使用）","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"T05-000365",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.7854,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T05-000365","","","T05","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T05-000337","【1000ml】加厚玻璃密封罐（圓形卡扣款） 玻璃樽 食物保存罐 果醬瓶 醬料瓶 玻璃瓶","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"T05-000337",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.2123,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T05-000337","","","T05","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T05-000441","【100ml】銀離子抗菌除臭噴霧 鞋襪除臭噴劑 鞋襪除菌劑 除味鞋臭殺菌劑 波鞋除臭噴霧 ","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6971277831434",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,2.3246,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T05-000441","","","T05","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T05-000402","【100pcs】大尺寸6*6CM 一次性酒精消毒棉片 獨立包裝酒精清潔濕巾 一次性75%酒精棉片 消毒濕紙巾","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6972737047051",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.1948,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T05-000402","","","T05","","","","","","","HKTV Homey 26%","","","","","","","","","taobao","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
